ts,close,quote,base,equity,open_orders,stop,action,plan_index,plan_time_utc
2026-02-09T00:00:00+00:00,2093.84,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T00:15:00+00:00,2082.54,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T00:30:00+00:00,2081.84,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T00:45:00+00:00,2084.48,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T01:00:00+00:00,2081.73,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T01:15:00+00:00,2091.9,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T01:30:00+00:00,2064.97,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T01:45:00+00:00,2070.89,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T02:00:00+00:00,2070.1,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T02:15:00+00:00,2072.65,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T02:30:00+00:00,2090.47,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T02:45:00+00:00,2081.29,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T03:00:00+00:00,2083.56,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T03:15:00+00:00,2087.12,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T03:30:00+00:00,2093.49,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T03:45:00+00:00,2100.25,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T04:00:00+00:00,2090.79,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T04:15:00+00:00,2096.57,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T04:30:00+00:00,2090.19,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T04:45:00+00:00,2090.35,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T05:00:00+00:00,2084.01,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T05:15:00+00:00,2092.55,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T05:30:00+00:00,2092.8,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T05:45:00+00:00,2095.82,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T06:00:00+00:00,2090.61,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T06:15:00+00:00,2074.29,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T06:30:00+00:00,2079.43,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T06:45:00+00:00,2081.43,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T07:00:00+00:00,2085.6,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T07:15:00+00:00,2081.4,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T07:30:00+00:00,2067.25,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T07:45:00+00:00,2065.74,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T08:00:00+00:00,2066.97,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T08:15:00+00:00,2053.02,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T08:30:00+00:00,2050.17,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T08:45:00+00:00,2050.07,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T09:00:00+00:00,2049.21,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T09:15:00+00:00,2047.5,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T09:30:00+00:00,2040.8,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T09:45:00+00:00,2042.27,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T10:00:00+00:00,2039.78,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T10:15:00+00:00,2027.9,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T10:30:00+00:00,2020.63,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T10:45:00+00:00,2022.7,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T11:00:00+00:00,2023.13,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T11:15:00+00:00,2027.74,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T11:30:00+00:00,2027.44,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T11:45:00+00:00,2028.23,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T12:00:00+00:00,2036.96,1000.0,0.0,1000.0,0,False,NO_PLAN,,
2026-02-09T12:15:00+00:00,2033.12,1000.0,0.0,1000.0,0,False,NO_PLAN,,
